scorer,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,tail,tail,tail,box_ul,box_ul,box_ul,box_ur,box_ur,box_ur,box_lr,box_lr,box_lr,box_ll,box_ll,box_ll
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2054,299.0976867675781,35.842926025390625,0.9996442794799805,300.9693298339844,60.96650695800781,1.0,323.0188903808594,45.0755729675293,1.0,323.994384765625,111.25892639160156,1.0,69.65955352783203,35.60516357421875,1.0,404.9145202636719,11.839951515197754,0.9999998807907104,277.9874572753906,225.2910919189453,1.0,221.63096618652344,227.8542022705078,1.0
2055,291.4677429199219,31.08515167236328,1.0,295.19793701171875,63.052433013916016,1.0,319.2207946777344,47.898651123046875,1.0,330.64019775390625,110.4334487915039,1.0,69.61063385009766,35.60516357421875,1.0,405.2098388671875,11.839951515197754,0.9999998807907104,277.77490234375,225.69671630859375,1.0,221.70480346679688,228.0778350830078,1.0
2056,291.4244689941406,31.016979217529297,1.0,295.1887512207031,63.08208084106445,1.0,319.2001647949219,47.9340934753418,1.0,330.64166259765625,110.42115783691406,1.0,69.61063385009766,35.60516357421875,1.0,405.22833251953125,11.839951515197754,0.9999998807907104,277.77490234375,225.70318603515625,1.0,221.73138427734375,228.08436584472656,1.0
2057,291.2326354980469,31.016979217529297,1.0,295.1887512207031,63.716522216796875,1.0,318.5428161621094,47.9340934753418,1.0,334.51495361328125,106.09288024902344,1.0,69.5961685180664,35.600948333740234,1.0,405.44622802734375,11.762432098388672,0.9999998807907104,277.69976806640625,225.80369567871094,1.0,221.7403106689453,228.08740234375,1.0
2058,291.1899108886719,31.016979217529297,1.0,295.19793701171875,63.76814651489258,1.0,318.5428161621094,47.9340934753418,1.0,334.52764892578125,106.0554428100586,1.0,69.5961685180664,35.600948333740234,1.0,405.44622802734375,11.738059043884277,0.9999998807907104,277.7047424316406,225.83291625976562,1.0,221.74673461914062,228.08740234375,1.0
2059,281.5829772949219,37.14613723754883,0.9999986886978149,294.7160949707031,65.54339599609375,1.0,312.7248840332031,46.81237030029297,1.0,334.6722412109375,105.29203796386719,1.0,69.61063385009766,35.600948333740234,1.0,405.67254638671875,11.812963485717773,0.9999997615814209,277.7047424316406,225.9246063232422,1.0,221.73138427734375,228.1166534423828,1.0
2060,281.5289001464844,37.16632843017578,0.999998927116394,294.7160949707031,65.54339599609375,1.0,312.7066345214844,46.376136779785156,1.0,334.6735534667969,105.28333282470703,1.0,69.61389923095703,35.61170959472656,1.0,405.67254638671875,11.812963485717773,0.9999997615814209,277.69976806640625,225.9292449951172,1.0,221.73138427734375,228.17758178710938,1.0
2061,265.938232421875,43.57075881958008,1.0,283.3570251464844,65.54339599609375,1.0,295.56927490234375,46.36738586425781,1.0,338.2591247558594,102.31783294677734,1.0,69.61550903320312,35.631675720214844,1.0,405.67254638671875,11.812963485717773,0.9999996423721313,277.22186279296875,226.17420959472656,1.0,221.66661071777344,228.1807403564453,1.0
2062,253.60952758789062,43.57075881958008,0.9999992847442627,266.9784240722656,64.3606948852539,1.0,281.1346435546875,46.034751892089844,1.0,338.2591247558594,92.09320068359375,1.0,69.68363952636719,35.647621154785156,1.0,405.67254638671875,12.32901668548584,0.9999996423721313,277.04052734375,226.25730895996094,1.0,221.66554260253906,228.24200439453125,1.0
2063,253.55654907226562,43.57075881958008,0.9999991655349731,266.971435546875,64.31664276123047,1.0,281.1229248046875,46.0252799987793,1.0,338.2591247558594,92.08165740966797,1.0,69.68367767333984,35.65160369873047,1.0,405.67254638671875,12.342324256896973,0.9999996423721313,277.04052734375,226.26614379882812,1.0,221.66221618652344,228.24362182617188,1.0
2064,240.54486083984375,40.18484878540039,0.9999998807907104,257.9834899902344,63.8414421081543,1.0,270.7957763671875,45.24616622924805,1.0,335.24560546875,84.30690002441406,1.0,69.69886779785156,35.65160369873047,1.0,405.7561340332031,12.466123580932617,0.9999995231628418,277.04052734375,226.26614379882812,1.0,221.6570281982422,228.24362182617188,1.0
2065,240.43408203125,39.9966926574707,0.9999997615814209,257.8978576660156,63.8414421081543,1.0,270.7926025390625,45.24299621582031,1.0,335.22369384765625,84.30619049072266,1.0,69.72604370117188,35.65160369873047,1.0,405.7572937011719,12.468912124633789,0.9999995231628418,277.04052734375,226.25730895996094,1.0,221.65260314941406,228.24362182617188,1.0
2066,240.24862670898438,39.91966247558594,0.9999998807907104,257.878173828125,63.8414421081543,1.0,270.766845703125,45.188575744628906,1.0,335.20697021484375,84.28045654296875,1.0,69.72693634033203,35.65160369873047,1.0,405.82318115234375,12.472153663635254,0.9999995231628418,277.04052734375,226.25271606445312,1.0,221.6505889892578,228.2514190673828,1.0
2067,232.5979766845703,39.91966247558594,1.0,248.0716552734375,63.81671142578125,1.0,259.2683410644531,43.98273849487305,1.0,330.7585144042969,77.34524536132812,1.0,69.7587890625,35.65555191040039,1.0,405.7572937011719,12.65670108795166,0.9999997615814209,277.02056884765625,226.09967041015625,1.0,221.6051483154297,228.24362182617188,1.0
2068,232.3784942626953,40.18484878540039,1.0,248.06826782226562,63.79351043701172,1.0,259.2316589355469,43.978519439697266,1.0,330.7190246582031,77.34524536132812,1.0,69.77906036376953,35.66277313232422,1.0,405.7572937011719,12.657299041748047,0.9999997615814209,277.0096130371094,226.06875610351562,1.0,221.59881591796875,228.24221801757812,1.0
2069,224.37771606445312,46.47243118286133,0.9999997615814209,238.60902404785156,64.83518981933594,1.0,248.17234802246094,43.978519439697266,1.0,320.772216796875,77.34524536132812,0.9999985694885254,69.85304260253906,35.67169189453125,1.0,405.5929870605469,12.686336517333984,0.9999995231628418,276.9812316894531,226.06809997558594,1.0,221.59881591796875,228.25677490234375,1.0
2070,224.36204528808594,46.539066314697266,0.9999997615814209,238.48118591308594,64.83518981933594,1.0,248.13731384277344,43.978519439697266,1.0,320.6094970703125,77.50180053710938,0.9999979734420776,69.88423156738281,35.67810821533203,1.0,405.5929870605469,12.689608573913574,0.9999996423721313,276.96142578125,226.05369567871094,1.0,221.6051483154297,228.26901245117188,1.0
2071,221.08505249023438,48.16664123535156,0.9999998807907104,233.4649200439453,65.33639526367188,1.0,241.91635131835938,44.08026123046875,1.0,310.3336181640625,83.29090881347656,1.0,70.02485656738281,35.70122146606445,1.0,405.5780944824219,12.759528160095215,0.9999997615814209,276.8463439941406,226.05369567871094,1.0,221.6509246826172,228.26901245117188,1.0
2072,221.00579833984375,48.29130554199219,0.9999998807907104,233.1562042236328,65.46890258789062,1.0,241.90184020996094,44.21916580200195,1.0,310.3111877441406,83.29090881347656,1.0,70.04552459716797,35.738136291503906,1.0,405.5780944824219,12.794358253479004,0.9999997615814209,276.8463439941406,226.05369567871094,1.0,221.6714630126953,228.27777099609375,1.0
2073,203.5117950439453,57.00509262084961,1.0,219.1895751953125,71.2545166015625,1.0,228.6580352783203,52.09733200073242,1.0,304.5376281738281,83.29090881347656,1.0,70.96929931640625,36.565067291259766,0.9999994039535522,405.5780944824219,12.831396102905273,0.9999997615814209,276.8463439941406,226.05369567871094,1.0,221.74583435058594,228.60581970214844,1.0
2074,177.53750610351562,57.729183197021484,0.9999998807907104,192.2460479736328,71.3775405883789,1.0,204.22967529296875,53.263423919677734,1.0,256.82855224609375,68.18462371826172,0.5605144500732422,72.69056701660156,36.913089752197266,0.9999961853027344,405.0793151855469,12.863877296447754,0.9999998807907104,276.8463439941406,226.05369567871094,1.0,221.8478240966797,228.78131103515625,1.0
2075,177.5234375,57.729183197021484,0.9999998807907104,192.2285614013672,71.3775405883789,1.0,204.21044921875,53.263423919677734,1.0,256.5414123535156,68.18462371826172,0.570712685585022,72.90180969238281,36.9505729675293,0.9999960660934448,405.0046081542969,12.865758895874023,0.9999998807907104,276.8463439941406,226.12588500976562,1.0,221.8564910888672,228.7890167236328,1.0
2076,154.79116821289062,57.81064987182617,1.0,169.91017150878906,71.39335632324219,1.0,177.39947509765625,53.26360321044922,1.0,256.5414123535156,68.18462371826172,0.9999873638153076,72.90180969238281,36.9505729675293,1.0,404.9958801269531,12.874402046203613,0.9999998807907104,276.7908020019531,226.41053771972656,1.0,221.8564910888672,229.18824768066406,1.0
2077,154.74151611328125,57.81064987182617,1.0,169.87306213378906,71.39335632324219,1.0,177.309326171875,53.26360321044922,1.0,256.5414123535156,68.26277160644531,0.999993085861206,72.69056701660156,36.9505729675293,1.0,404.9958801269531,12.874402046203613,0.9999998807907104,276.782958984375,226.4173583984375,1.0,221.8564910888672,229.1995086669922,1.0
2078,154.528564453125,57.81064987182617,1.0,169.75265502929688,71.39335632324219,1.0,177.17909240722656,53.26360321044922,1.0,256.5414123535156,68.27838897705078,0.9999939203262329,72.67233276367188,36.9505729675293,1.0,405.0046081542969,12.874402046203613,0.9999998807907104,276.7822265625,226.418212890625,1.0,221.8564910888672,229.2022247314453,1.0
2079,136.217041015625,60.71321487426758,0.9999998807907104,153.7847900390625,73.15853881835938,1.0,159.11215209960938,54.230125427246094,1.0,235.89402770996094,68.27838897705078,1.0,71.97907257080078,36.9505729675293,1.0,405.227783203125,12.95103931427002,0.9999998807907104,276.5107116699219,226.418212890625,1.0,221.8564910888672,229.2022247314453,1.0
2080,136.06085205078125,60.760643005371094,0.9999998807907104,153.6475067138672,73.20475769042969,1.0,159.04852294921875,54.24658203125,1.0,235.8864288330078,68.26277160644531,1.0,71.93807983398438,36.888851165771484,1.0,405.2687072753906,12.95103931427002,0.9999998807907104,276.50543212890625,226.41053771972656,1.0,221.84840393066406,229.2022247314453,1.0
2081,136.06085205078125,60.760643005371094,0.9999111890792847,153.6475067138672,76.63689422607422,1.0,147.63467407226562,55.68223190307617,1.0,235.8864288330078,69.07549285888672,0.9999997615814209,69.8473129272461,36.25640869140625,1.0,405.2760925292969,12.95103931427002,0.9999998807907104,276.23138427734375,225.8804931640625,1.0,221.8273468017578,228.81398010253906,1.0
2082,136.06085205078125,60.71321487426758,0.9999092817306519,153.6475067138672,76.63726043701172,1.0,147.63467407226562,55.707489013671875,1.0,235.8864288330078,69.07549285888672,0.9999997615814209,69.83954620361328,36.25065994262695,1.0,405.34332275390625,12.945758819580078,0.9999998807907104,276.20904541015625,225.88018798828125,1.0,221.8208465576172,228.81398010253906,1.0
2083,156.67637634277344,65.84666442871094,0.027730410918593407,162.0372772216797,86.69314575195312,0.9998666048049927,147.63467407226562,71.73631286621094,0.9999994039535522,220.88018798828125,66.803466796875,0.6822764277458191,69.83954620361328,35.83234405517578,1.0,405.34332275390625,12.944812774658203,0.9999998807907104,276.50543212890625,225.88018798828125,1.0,221.65794372558594,228.7364501953125,1.0
2084,156.6793212890625,65.86579132080078,0.028077663853764534,162.04196166992188,86.69459533691406,0.9998661279678345,147.65318298339844,71.7490234375,0.9999994039535522,220.88018798828125,66.75154113769531,0.7249407768249512,69.8473129272461,35.83234405517578,1.0,405.34332275390625,12.94075870513916,0.9999998807907104,276.50543212890625,225.88018798828125,1.0,221.65794372558594,228.7364501953125,1.0
2085,165.2996368408203,120.52545928955078,0.6416115760803223,177.8574981689453,98.13333892822266,0.9999998807907104,151.81564331054688,84.92390441894531,1.0,210.1691436767578,49.97096252441406,0.12851114571094513,69.90390014648438,35.83234405517578,1.0,404.85064697265625,12.726129531860352,0.9999998807907104,277.16693115234375,226.0221405029297,1.0,221.65794372558594,228.63157653808594,1.0
2086,175.85887145996094,138.97169494628906,0.9921607375144958,185.67752075195312,113.83487701416016,1.0,163.29542541503906,107.5306167602539,1.0,206.29510498046875,49.97096252441406,0.9454711079597473,71.37681579589844,36.748905181884766,1.0,404.8422546386719,12.726129531860352,0.9999997615814209,278.14178466796875,226.34829711914062,1.0,221.7332000732422,228.46282958984375,1.0
2087,175.86123657226562,138.99594116210938,0.9924471378326416,186.0469207763672,114.2962646484375,1.0,163.35235595703125,107.59487915039062,1.0,206.18673706054688,49.97096252441406,0.9546759724617004,71.38860321044922,36.748905181884766,1.0,404.76702880859375,12.726129531860352,0.9999997615814209,278.1556091308594,226.36627197265625,1.0,221.7987518310547,228.4383087158203,1.0
2088,176.9069061279297,153.4605255126953,0.9890417456626892,190.53443908691406,134.56605529785156,1.0,168.57933044433594,127.17189025878906,1.0,166.78836059570312,66.89836883544922,0.02177802100777626,71.38860321044922,36.754051208496094,1.0,404.76702880859375,13.598784446716309,0.9999998807907104,278.40118408203125,226.65167236328125,1.0,222.4574737548828,228.12979125976562,1.0
2089,176.9069061279297,153.46502685546875,0.9890116453170776,190.55271911621094,134.56906127929688,1.0,168.58370971679688,127.17566680908203,1.0,166.78836059570312,66.89836883544922,0.02045651338994503,71.38860321044922,36.748905181884766,1.0,404.75347900390625,13.598784446716309,0.9999998807907104,278.40118408203125,226.657470703125,1.0,222.46286010742188,228.11151123046875,1.0
2090,176.9069061279297,153.46649169921875,0.9889651536941528,190.55503845214844,134.57470703125,1.0,168.58518981933594,127.19819641113281,1.0,166.78836059570312,66.89836883544922,0.021902184933423996,71.38860321044922,36.743202209472656,1.0,404.75347900390625,13.598784446716309,0.9999998807907104,278.40118408203125,226.70191955566406,1.0,222.46791076660156,228.10980224609375,1.0
2091,176.7017364501953,160.79368591308594,0.8148311972618103,190.55271911621094,143.4663543701172,1.0,168.85903930664062,136.47203063964844,1.0,185.63766479492188,66.89836883544922,0.9635042548179626,71.38860321044922,36.63556671142578,1.0,404.71258544921875,13.351088523864746,0.9999998807907104,278.40118408203125,226.70191955566406,1.0,222.59701538085938,228.00209045410156,1.0
2092,176.69703674316406,160.80953979492188,0.8166401982307434,190.53443908691406,143.48146057128906,1.0,168.85903930664062,136.47203063964844,1.0,185.74440002441406,66.93875885009766,0.9751662015914917,71.3773422241211,36.624874114990234,1.0,404.62860107421875,13.345232009887695,0.9999998807907104,278.41253662109375,226.70191955566406,1.0,222.59701538085938,227.9986114501953,1.0
2093,175.2434844970703,160.80953979492188,0.6640903949737549,189.6205291748047,143.48146057128906,1.0,169.09481811523438,136.47203063964844,1.0,193.8757781982422,68.23683166503906,1.0,71.27912139892578,36.624874114990234,1.0,403.7951354980469,13.157878875732422,0.9999998807907104,278.3215637207031,226.8393096923828,1.0,222.59701538085938,227.9986114501953,1.0
2094,175.23553466796875,160.79368591308594,0.6576920747756958,189.6205291748047,143.4663543701172,1.0,169.09481811523438,136.45765686035156,1.0,193.88668823242188,68.23683166503906,1.0,71.25508880615234,36.62864303588867,1.0,403.78369140625,13.1463041305542,0.9999998807907104,278.3215637207031,226.8393096923828,1.0,222.59451293945312,228.00209045410156,1.0
2095,174.86952209472656,159.19630432128906,0.7588316798210144,189.5151824951172,143.5612335205078,1.0,169.09481811523438,135.28195190429688,1.0,199.31723022460938,68.68902587890625,1.0,71.25508880615234,36.62864303588867,1.0,403.751953125,13.105974197387695,0.9999998807907104,278.2326354980469,227.04319763183594,1.0,222.58160400390625,228.09083557128906,1.0
2096,174.86952209472656,159.1908416748047,0.7674422860145569,189.5151824951172,143.2786102294922,1.0,169.09725952148438,135.26771545410156,1.0,199.31723022460938,68.68902587890625,1.0,71.26044464111328,36.63701248168945,1.0,403.72039794921875,13.105974197387695,0.9999998807907104,278.207275390625,227.1147918701172,1.0,222.56509399414062,228.13597106933594,1.0
2097,174.86952209472656,158.90609741210938,0.8494247794151306,189.5151824951172,143.27590942382812,1.0,169.1610107421875,135.04049682617188,1.0,199.31723022460938,68.68902587890625,1.0,71.26583862304688,36.63772201538086,1.0,403.7122497558594,13.105974197387695,0.9999998807907104,278.19671630859375,227.1147918701172,1.0,222.5496063232422,228.13597106933594,1.0
2098,175.0391082763672,158.37637329101562,0.8746193647384644,189.5151824951172,143.22576904296875,1.0,169.3733367919922,134.25294494628906,1.0,198.87925720214844,68.68902587890625,1.0,71.26583862304688,36.63772201538086,1.0,403.7122497558594,13.090428352355957,0.9999998807907104,278.1871032714844,227.11341857910156,1.0,222.4878692626953,228.12144470214844,1.0
2099,175.04579162597656,158.37266540527344,0.8761009573936462,189.5151824951172,143.20144653320312,1.0,169.38075256347656,134.24334716796875,1.0,198.85353088378906,68.68902587890625,1.0,71.2712631225586,36.63772201538086,1.0,403.7122497558594,13.080156326293945,0.9999998807907104,278.1871032714844,227.11341857910156,1.0,222.47166442871094,228.12144470214844,1.0
2100,175.489501953125,158.09072875976562,0.9655099511146545,189.89321899414062,141.88307189941406,1.0,169.39585876464844,134.18490600585938,1.0,198.67727661132812,68.17123413085938,1.0,71.2712631225586,36.64647674560547,1.0,403.6835021972656,13.050904273986816,0.9999998807907104,278.1833801269531,227.0994873046875,1.0,222.43226623535156,227.96144104003906,1.0
2101,175.49453735351562,158.04513549804688,0.9648558497428894,189.90924072265625,141.8763427734375,1.0,169.39877319335938,134.18490600585938,1.0,198.66224670410156,68.06507110595703,1.0,71.2712631225586,36.64647674560547,1.0,403.7316589355469,13.080156326293945,0.9999998807907104,278.1871032714844,227.09014892578125,1.0,222.43226623535156,227.94236755371094,1.0
2102,175.51449584960938,158.0347442626953,0.9643082618713379,189.92398071289062,141.8560791015625,1.0,169.40664672851562,134.18490600585938,1.0,198.66224670410156,68.03436279296875,1.0,71.2546615600586,36.632354736328125,1.0,403.7336120605469,13.090428352355957,0.9999998807907104,278.18963623046875,227.08973693847656,1.0,222.43226623535156,227.93765258789062,1.0
2103,175.7047882080078,157.7772674560547,0.9723632335662842,190.20298767089844,141.70640563964844,1.0,169.40664672851562,134.1729278564453,1.0,198.67218017578125,67.87311553955078,1.0,71.24325561523438,36.624263763427734,1.0,404.0317687988281,13.23065185546875,0.9999998807907104,278.18963623046875,226.88543701171875,1.0,222.43226623535156,227.8494110107422,1.0
2104,175.760498046875,157.7611846923828,0.9726864099502563,190.23789978027344,141.6834716796875,1.0,169.40664672851562,134.1729278564453,1.0,198.67218017578125,67.81104278564453,1.0,71.20683288574219,36.605648040771484,1.0,404.044677734375,13.249120712280273,0.9999998807907104,278.19488525390625,226.86256408691406,1.0,222.43226623535156,227.80084228515625,1.0
2105,175.760498046875,157.14077758789062,0.9704908132553101,190.23789978027344,141.4046630859375,1.0,169.37013244628906,133.82191467285156,1.0,198.9888916015625,67.61724090576172,1.0,71.1893081665039,36.605648040771484,1.0,404.07257080078125,13.249120712280273,0.9999998807907104,278.21185302734375,226.8175048828125,1.0,222.41619873046875,227.76805114746094,1.0
2106,175.7047882080078,157.09759521484375,0.9697508811950684,190.23789978027344,141.39883422851562,1.0,169.3690185546875,133.8101806640625,1.0,199.00534057617188,67.58927154541016,1.0,71.1893081665039,36.605648040771484,1.0,404.07257080078125,13.245149612426758,0.9999998807907104,278.21807861328125,226.7975311279297,1.0,222.41351318359375,227.74288940429688,1.0
2107,175.10638427734375,157.02577209472656,0.9145383834838867,190.03292846679688,141.3519744873047,1.0,168.94483947753906,132.54466247558594,1.0,199.04202270507812,67.36044311523438,1.0,71.1893081665039,36.64899826049805,1.0,404.0478210449219,13.245149612426758,0.9999998807907104,278.214111328125,226.7975311279297,1.0,222.41148376464844,227.74288940429688,1.0
2108,175.0891876220703,157.02577209472656,0.9190218448638916,190.02735900878906,141.3519744873047,1.0,168.9413299560547,132.5440216064453,1.0,199.09017944335938,67.32447052001953,1.0,71.20018005371094,36.653541564941406,1.0,404.2092590332031,13.235209465026855,0.9999998807907104,278.21807861328125,226.7975311279297,1.0,222.41140747070312,227.74288940429688,1.0
2109,174.4873809814453,156.48699951171875,0.8397751450538635,189.11737060546875,141.3519744873047,1.0,168.590087890625,132.0146484375,1.0,199.6295166015625,66.9625244140625,1.0,71.20352172851562,36.656009674072266,1.0,404.2162780761719,13.235209465026855,0.9999998807907104,278.240234375,226.93907165527344,1.0,222.3682098388672,227.78570556640625,1.0
2110,174.4873809814453,151.41506958007812,0.5353764295578003,189.11737060546875,137.03125,1.0,168.590087890625,127.06620025634766,1.0,199.6295166015625,66.76122283935547,1.0,71.2860107421875,36.69760513305664,1.0,404.31976318359375,13.235209465026855,0.9999998807907104,278.33709716796875,226.9488983154297,1.0,222.3502197265625,227.79104614257812,1.0
2111,174.4873809814453,151.4138946533203,0.5390592813491821,189.11737060546875,136.9906463623047,1.0,168.590087890625,127.06620025634766,1.0,199.6295166015625,66.73216247558594,1.0,71.29270935058594,36.69760513305664,1.0,404.32098388671875,13.239513397216797,0.9999998807907104,278.35626220703125,226.9739227294922,1.0,222.34951782226562,227.83738708496094,1.0
2112,179.51173400878906,149.52923583984375,0.9829567670822144,194.157470703125,131.34228515625,1.0,168.80242919921875,127.06620025634766,1.0,199.0767364501953,66.58348083496094,1.0,71.32197570800781,36.69760513305664,1.0,404.4653625488281,13.239513397216797,0.9999998807907104,278.3712158203125,226.9739227294922,1.0,222.34951782226562,228.1879425048828,1.0
2113,179.53619384765625,149.52923583984375,0.9833089709281921,194.18397521972656,131.3401336669922,1.0,168.80467224121094,127.07437133789062,1.0,199.0655517578125,66.58048248291016,1.0,71.32197570800781,36.697120666503906,1.0,404.5090026855469,13.251142501831055,0.9999998807907104,278.3720397949219,226.99310302734375,1.0,222.3502197265625,228.19204711914062,1.0
2114,179.5676727294922,149.52923583984375,0.9821568131446838,194.2201385498047,131.32188415527344,1.0,168.8056640625,127.08674621582031,1.0,199.06105041503906,66.56697845458984,1.0,71.3226089477539,36.695213317871094,1.0,404.56488037109375,13.25518798828125,0.9999998807907104,278.3815002441406,227.00897216796875,1.0,222.35897827148438,228.19386291503906,1.0
2115,192.70065307617188,152.4386444091797,0.9987911581993103,198.4409637451172,131.3401336669922,1.0,174.9532928466797,132.3928680419922,1.0,198.02883911132812,66.42538452148438,1.0,71.32917022705078,36.630126953125,1.0,404.6444091796875,13.306964874267578,0.9999997615814209,278.4935302734375,227.27838134765625,1.0,222.65029907226562,228.19386291503906,1.0
2116,192.7130584716797,152.46463012695312,0.9987894892692566,198.44180297851562,131.34228515625,1.0,174.95843505859375,132.41551208496094,1.0,197.9807586669922,66.40951538085938,1.0,71.3468017578125,36.62555694580078,1.0,404.65069580078125,13.307084083557129,0.9999997615814209,278.49786376953125,227.3177947998047,1.0,222.6831817626953,228.19386291503906,1.0
2117,201.3976287841797,165.76283264160156,0.9999314546585083,205.72352600097656,141.8342742919922,1.0,184.51748657226562,142.21267700195312,1.0,195.98651123046875,66.40951538085938,1.0,71.40652465820312,36.56340026855469,1.0,404.65069580078125,13.307084083557129,0.9999998807907104,278.49786376953125,227.3177947998047,1.0,223.1588592529297,228.1008758544922,1.0
2118,201.41160583496094,165.79400634765625,0.9999306201934814,205.7274932861328,141.83738708496094,1.0,184.52511596679688,142.2310028076172,1.0,195.9733428955078,66.42538452148438,1.0,71.48334503173828,36.546775817871094,1.0,404.6444091796875,13.307084083557129,0.9999998807907104,278.4935302734375,227.27838134765625,1.0,223.15921020507812,228.1008758544922,1.0
2119,213.98899841308594,186.67340087890625,0.9999656677246094,214.60133361816406,162.08636474609375,1.0,194.70994567871094,164.3968505859375,1.0,192.1497039794922,78.8552474975586,1.0,71.48334503173828,36.37453079223633,1.0,404.06353759765625,13.105581283569336,0.9999998807907104,277.6304931640625,226.95265197753906,1.0,223.15921020507812,228.1008758544922,1.0
2120,214.00387573242188,186.6829071044922,0.9999678134918213,214.6068572998047,162.0866241455078,1.0,194.71136474609375,164.39767456054688,1.0,192.1497039794922,79.00012969970703,1.0,71.40652465820312,36.360191345214844,1.0,404.05853271484375,13.092947006225586,0.9999998807907104,277.60009765625,226.9440460205078,1.0,223.15921020507812,228.1008758544922,1.0
2121,230.3261260986328,209.0242156982422,0.9969137907028198,225.42996215820312,176.13006591796875,1.0,205.8517303466797,186.735595703125,1.0,192.1497039794922,96.27873992919922,0.9999998807907104,71.2806625366211,36.30495834350586,1.0,403.7882995605469,12.96049976348877,0.9999998807907104,276.46795654296875,226.81092834472656,1.0,223.15672302246094,228.1008758544922,1.0
2122,245.61302185058594,222.1748046875,0.9999997615814209,235.34523010253906,186.0321807861328,1.0,214.63902282714844,199.48394775390625,1.0,192.4912872314453,120.95338439941406,1.0,71.13200378417969,36.30495834350586,1.0,403.7480163574219,12.957965850830078,0.9999998807907104,275.741455078125,226.81092834472656,1.0,220.69781494140625,227.17425537109375,1.0
2123,245.61753845214844,222.17886352539062,0.9999997615814209,235.35255432128906,186.03396606445312,1.0,214.63983154296875,199.4904022216797,1.0,192.49656677246094,121.03719329833984,1.0,71.13200378417969,36.30495834350586,1.0,403.6925354003906,12.910959243774414,0.9999998807907104,275.7330322265625,226.81092834472656,1.0,220.69561767578125,227.1625518798828,1.0
2124,248.01998901367188,225.77655029296875,1.0,240.48399353027344,189.52713012695312,1.0,219.078857421875,203.5503387451172,1.0,199.21405029296875,132.1758575439453,1.0,71.13200378417969,36.38352584838867,1.0,403.65447998046875,12.910959243774414,0.9999998807907104,275.6345520019531,226.98065185546875,1.0,220.2957763671875,226.44444274902344,1.0
2125,248.0223388671875,225.77655029296875,1.0,240.50604248046875,189.5331268310547,1.0,219.0883331298828,203.5503387451172,1.0,199.21405029296875,132.1825714111328,1.0,71.13200378417969,36.38352584838867,1.0,403.65447998046875,12.910959243774414,0.9999998807907104,275.6345520019531,226.98876953125,1.0,220.2957763671875,226.44444274902344,1.0
2126,248.04721069335938,225.77655029296875,1.0,240.5161895751953,189.54083251953125,1.0,219.09927368164062,203.5503387451172,1.0,199.21405029296875,132.19818115234375,1.0,71.13200378417969,36.38352584838867,1.0,403.65447998046875,12.910959243774414,0.9999998807907104,275.6345520019531,226.9927978515625,1.0,220.2957763671875,226.44444274902344,1.0
2127,248.7177734375,225.51852416992188,1.0,241.62722778320312,190.4052734375,1.0,221.13914489746094,203.55503845214844,1.0,196.5994110107422,138.99928283691406,1.0,70.96268463134766,36.34345245361328,1.0,403.7887878417969,13.047412872314453,0.9999998807907104,275.846923828125,226.98876953125,1.0,221.0863800048828,227.45156860351562,1.0
2128,248.7177734375,225.41708374023438,1.0,241.63795471191406,190.4380645751953,1.0,221.13914489746094,203.57310485839844,1.0,196.5366668701172,139.09803771972656,1.0,70.9468994140625,36.34345245361328,1.0,403.82061767578125,13.08448600769043,0.9999998807907104,275.8714904785156,226.98065185546875,1.0,221.11024475097656,227.45156860351562,1.0
