scorer,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,tail,tail,tail,box_ul,box_ul,box_ul,box_ur,box_ur,box_ur,box_lr,box_lr,box_lr,box_ll,box_ll,box_ll
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2236,267.5843811035156,215.67308044433594,1.0,267.70458984375,185.705810546875,1.0,246.31881713867188,196.94557189941406,1.0,250.04132080078125,130.42108154296875,1.0,69.49974822998047,48.97296142578125,1.0,405.1300048828125,-1.9324641227722168,0.00053227978060022,293.6875305175781,218.63021850585938,1.0,240.76165771484375,223.47557067871094,1.0
2237,267.6060485839844,215.64805603027344,1.0,267.70458984375,185.6655731201172,1.0,246.35256958007812,196.95404052734375,1.0,250.25144958496094,130.42108154296875,1.0,69.49974822998047,48.97296142578125,1.0,405.1292419433594,-1.9343585968017578,0.0005357700283639133,293.6875305175781,218.63021850585938,1.0,240.8557891845703,223.49508666992188,1.0
2238,268.4000244140625,214.5569610595703,1.0,269.6724548339844,185.44337463378906,1.0,248.9002685546875,196.94557189941406,1.0,250.04132080078125,130.42108154296875,1.0,70.08345794677734,49.04057312011719,1.0,405.1292419433594,-1.965991497039795,0.0005345193203538656,293.71844482421875,218.6269073486328,1.0,240.88572692871094,224.32920837402344,1.0
2239,268.5126037597656,214.5569610595703,1.0,269.6724548339844,185.44337463378906,1.0,248.9002685546875,197.03550720214844,1.0,250.04132080078125,130.42108154296875,1.0,70.44483947753906,49.05362319946289,1.0,405.0355224609375,-1.9998936653137207,0.0005235658027231693,293.7655944824219,218.69107055664062,1.0,241.07855224609375,224.67510986328125,1.0
2240,268.5126037597656,214.5569610595703,1.0,269.6724548339844,185.44337463378906,1.0,248.9002685546875,197.11080932617188,1.0,250.3759002685547,131.12303161621094,1.0,70.94695281982422,49.205223083496094,1.0,404.966064453125,-2.001408100128174,0.0005883300327695906,293.7655944824219,218.69107055664062,1.0,241.07855224609375,224.67510986328125,1.0
2241,268.4000244140625,214.90206909179688,1.0,269.6575012207031,186.39627075195312,1.0,248.7739715576172,197.1794891357422,1.0,250.59329223632812,131.3761444091797,1.0,71.01282501220703,49.205223083496094,1.0,404.91607666015625,-2.0238280296325684,0.0006167825777083635,293.7655944824219,218.67913818359375,1.0,241.07855224609375,224.67510986328125,1.0
2242,268.5126037597656,214.90206909179688,1.0,269.6575012207031,186.39627075195312,1.0,248.7739715576172,197.39752197265625,1.0,250.59329223632812,131.39077758789062,1.0,71.19205474853516,49.26618194580078,1.0,404.91607666015625,-2.0238280296325684,0.0006061077583581209,293.7655944824219,218.6224365234375,1.0,241.08755493164062,224.39617919921875,1.0
2243,268.5126037597656,214.90206909179688,1.0,269.6575012207031,186.39627075195312,1.0,248.7739715576172,197.43409729003906,1.0,250.59329223632812,131.7447967529297,1.0,71.32711029052734,49.317596435546875,1.0,404.9241027832031,-2.031376838684082,0.0006069864612072706,293.66326904296875,218.56063842773438,1.0,241.08755493164062,224.3950958251953,1.0
2244,269.0691223144531,214.5290069580078,1.0,270.5744934082031,185.98309326171875,1.0,249.38076782226562,197.39752197265625,1.0,250.2466583251953,131.97760009765625,1.0,71.70126342773438,49.32651138305664,1.0,404.9302062988281,-2.0238280296325684,0.0004642168350983411,293.6136474609375,218.55194091796875,1.0,241.04476928710938,224.3669891357422,1.0
2245,269.0691223144531,214.5060272216797,1.0,270.5744934082031,185.97848510742188,1.0,249.38076782226562,197.53662109375,1.0,250.2466583251953,132.05177307128906,1.0,71.81806182861328,49.331607818603516,1.0,404.9302062988281,-2.031376838684082,0.00045945896999910474,293.57568359375,218.47047424316406,1.0,241.1970977783203,224.3950958251953,1.0
2246,269.0691223144531,214.24806213378906,1.0,270.57696533203125,185.88140869140625,1.0,249.38076782226562,197.56443786621094,1.0,250.2466583251953,132.05177307128906,1.0,71.95360565185547,49.45362854003906,1.0,405.0015563964844,-2.038046360015869,0.0005180826992727816,293.53631591796875,218.4414825439453,1.0,241.1995086669922,224.39617919921875,1.0
2247,268.75994873046875,214.24806213378906,1.0,270.5744934082031,185.88140869140625,1.0,249.33099365234375,197.55697631835938,1.0,250.2466583251953,132.0131378173828,1.0,71.95360565185547,49.45362854003906,1.0,405.03363037109375,-2.0801138877868652,0.0003966946969740093,293.53631591796875,218.4254913330078,1.0,241.1995086669922,224.66094970703125,1.0
2248,268.7456970214844,214.24639892578125,1.0,270.5492248535156,185.88140869140625,1.0,249.32130432128906,197.55697631835938,1.0,250.25889587402344,131.99221801757812,1.0,71.95360565185547,49.48250198364258,1.0,405.0925598144531,-2.1086153984069824,0.00040427272324450314,293.5240783691406,218.4254913330078,1.0,241.1995086669922,224.68096923828125,1.0
2249,268.7254638671875,214.24639892578125,1.0,270.5447998046875,185.88583374023438,1.0,249.2646484375,197.55697631835938,1.0,250.31951904296875,131.99221801757812,1.0,71.91094970703125,49.50593566894531,1.0,405.0983581542969,-2.1140427589416504,0.0004071203584317118,293.5240783691406,218.4414825439453,1.0,241.1995086669922,224.68324279785156,1.0
2250,253.41661071777344,212.90594482421875,0.9999998807907104,262.8368835449219,188.68431091308594,1.0,237.0986328125,186.506591796875,1.0,251.00267028808594,129.9561309814453,1.0,71.91094970703125,49.48250198364258,1.0,405.54296875,-2.1140427589416504,0.0004303476307541132,293.3951416015625,218.7589111328125,1.0,240.8800048828125,226.3599853515625,1.0
2251,253.30067443847656,212.90594482421875,0.9999998807907104,262.6399230957031,188.79356384277344,1.0,237.08851623535156,186.506591796875,1.0,251.12857055664062,129.9561309814453,1.0,71.9032211303711,49.46603012084961,1.0,405.6185607910156,-2.1140427589416504,0.0004028210823889822,293.3951416015625,218.7930908203125,1.0,240.77774047851562,226.4927215576172,1.0
2252,253.30067443847656,212.90594482421875,0.9996992349624634,257.04248046875,191.50799560546875,1.0,232.6807861328125,186.506591796875,1.0,253.5634307861328,129.9561309814453,1.0,71.9032211303711,49.46603012084961,1.0,405.6253967285156,-2.1182942390441895,0.0004169380117673427,293.3951416015625,218.7930908203125,1.0,240.03970336914062,226.73306274414062,0.9999998807907104
2253,253.2941131591797,220.67214965820312,0.9998714923858643,251.68301391601562,198.8385467529297,0.9999997615814209,228.5362548828125,186.77023315429688,1.0,255.12301635742188,132.86074829101562,1.0,72.00627136230469,49.46288299560547,1.0,405.86602783203125,-2.168874740600586,0.00036685928353108466,293.7726135253906,218.7589111328125,1.0,238.8327178955078,229.218994140625,0.9990322589874268
2254,253.2941131591797,220.67214965820312,0.999903678894043,251.62811279296875,198.8385467529297,0.9999997615814209,228.5362548828125,186.78240966796875,1.0,255.12301635742188,132.89541625976562,1.0,72.00627136230469,49.44754409790039,1.0,405.86602783203125,-2.168874740600586,0.00036973110400140285,293.7726135253906,218.5965576171875,1.0,238.8327178955078,229.3492889404297,0.9989257454872131
2255,253.37379455566406,220.67214965820312,0.9998955726623535,251.6184844970703,198.8385467529297,0.9999997615814209,228.5362548828125,186.9031982421875,1.0,255.12301635742188,132.9440460205078,1.0,71.89085388183594,49.43787384033203,1.0,405.86602783203125,-2.168874740600586,0.0003258847864344716,293.7726135253906,218.50975036621094,1.0,238.8327178955078,230.55807495117188,0.999189555644989
2256,253.37379455566406,211.1979522705078,0.4704013466835022,228.65611267089844,188.49830627441406,0.9036272168159485,228.5362548828125,186.9031982421875,0.9999996423721313,255.14547729492188,154.1825714111328,1.0,71.68305969238281,49.38629150390625,1.0,405.7599792480469,-2.1387534141540527,0.00035730123636312783,293.7726135253906,217.51571655273438,1.0,239.75082397460938,229.3492889404297,0.9690220952033997
2257,253.2941131591797,211.1868438720703,0.4391234517097473,228.5932159423828,182.10401916503906,0.8826410174369812,230.23391723632812,186.77023315429688,0.9999994039535522,255.3364715576172,154.26864624023438,1.0,71.61567687988281,49.360313415527344,1.0,405.71551513671875,-2.075439929962158,0.0004339879669714719,293.7726135253906,217.50762939453125,1.0,239.8377685546875,229.3492889404297,0.9565147161483765
2258,215.87060546875,162.117431640625,0.8108865022659302,224.71807861328125,182.00958251953125,0.999998927116394,230.23391723632812,162.0659942626953,0.9999991655349731,261.7170715332031,154.32058715820312,1.0,71.57591247558594,49.35517883300781,1.0,405.04974365234375,-1.6369037628173828,0.0005697104497812688,294.35009765625,217.43374633789062,1.0,241.01596069335938,229.07943725585938,0.9999998807907104
2259,215.85250854492188,144.85543823242188,0.9999988079071045,218.0998992919922,165.81961059570312,0.9999998807907104,230.17918395996094,150.177978515625,1.0,265.3751525878906,155.22421264648438,1.0,71.52600860595703,49.28757095336914,1.0,405.0491638183594,-1.5927953720092773,0.0008302918868139386,294.8570251464844,217.4183807373047,1.0,242.38052368164062,226.79502868652344,1.0
2260,215.7667999267578,144.8541259765625,0.9999988079071045,218.08265686035156,165.8040771484375,0.9999998807907104,230.17315673828125,150.15415954589844,1.0,265.3751525878906,155.22421264648438,1.0,71.52600860595703,49.28757095336914,1.0,405.01702880859375,-1.5911707878112793,0.0007962954114191234,294.8570251464844,217.39871215820312,1.0,242.38052368164062,226.7701873779297,1.0
2261,215.7667999267578,144.72923278808594,0.9999988079071045,217.94679260253906,165.79173278808594,0.9999998807907104,230.17315673828125,150.15225219726562,1.0,265.3751525878906,155.22421264648438,1.0,71.52600860595703,49.2567253112793,1.0,404.8113708496094,-1.5438556671142578,0.0007982475217431784,294.8570251464844,217.4183807373047,1.0,242.38052368164062,226.7701873779297,1.0
2262,156.0576171875,51.46949005126953,0.9591083526611328,169.1424102783203,86.4332504272461,1.0,189.0162811279297,66.20128631591797,1.0,228.6958465576172,133.93701171875,1.0,71.52600860595703,49.2567253112793,1.0,400.5707702636719,-0.9880094528198242,0.000626104068942368,294.5315246582031,217.43374633789062,1.0,241.61094665527344,226.7701873779297,1.0
2263,137.54232788085938,38.91508483886719,0.9999711513519287,145.8036346435547,62.7882080078125,0.9561256766319275,170.13136291503906,53.31654739379883,0.9999958276748657,209.75344848632812,116.36738586425781,1.0,71.52600860595703,49.67605972290039,1.0,400.4668884277344,-0.9405899047851562,0.0004950343281961977,294.5315246582031,218.35752868652344,1.0,241.33200073242188,226.13339233398438,1.0
2264,107.35006713867188,38.91352844238281,0.043784815818071365,117.01181030273438,62.389286041259766,0.5464237928390503,134.18394470214844,42.97342300415039,0.9821165204048157,198.01719665527344,90.66641998291016,1.0,69.79291534423828,49.69296646118164,1.0,400.345703125,-0.9322323799133301,0.0007276941905729473,294.5315246582031,218.43426513671875,1.0,241.3245391845703,225.86322021484375,1.0
2265,107.34596252441406,38.91352844238281,0.042080242186784744,117.01181030273438,62.389286041259766,0.5207371115684509,134.18394470214844,42.97342300415039,0.9810160994529724,198.01719665527344,90.66641998291016,1.0,69.79291534423828,49.69296646118164,1.0,400.333251953125,-0.9322323799133301,0.0007059694617055357,294.625244140625,218.463134765625,1.0,241.33200073242188,225.79466247558594,1.0
2266,107.3234634399414,38.91352844238281,0.039739206433296204,114.55887603759766,57.93783187866211,0.484964519739151,134.12802124023438,42.9351921081543,0.9787711501121521,198.01719665527344,90.66641998291016,1.0,69.77914428710938,49.69296646118164,1.0,400.333251953125,-0.9322323799133301,0.0006813830696046352,294.625244140625,218.463134765625,1.0,241.3245391845703,225.79466247558594,1.0
2267,107.27265930175781,38.91352844238281,0.046760402619838715,114.53890228271484,57.85771560668945,0.5686225891113281,134.08599853515625,42.927242279052734,0.9799336194992065,198.50794982910156,90.98580932617188,1.0,69.79291534423828,49.672027587890625,1.0,400.345703125,-0.9405899047851562,0.000718648312613368,294.625244140625,218.52919006347656,1.0,241.315673828125,225.79466247558594,1.0
2268,86.98876190185547,39.07804870605469,0.08282648772001266,114.53890228271484,57.85771560668945,0.8616436719894409,116.9573745727539,42.97342300415039,0.9998000264167786,198.50794982910156,90.98580932617188,0.3352265954017639,69.79291534423828,49.028038024902344,0.9999995231628418,400.6025390625,-1.0477690696716309,0.0009205715032294393,293.807373046875,218.52919006347656,1.0,240.59950256347656,226.3943328857422,1.0
2269,86.98876190185547,47.41670227050781,0.025898132473230362,115.41607666015625,62.401302337646484,0.7448219656944275,116.9162368774414,42.977012634277344,0.9949702620506287,198.50794982910156,90.98580932617188,0.7775399684906006,69.13374328613281,48.94754409790039,1.0,400.78302001953125,-1.0477690696716309,0.000746986479498446,293.7969970703125,218.52919006347656,1.0,240.43861389160156,226.46971130371094,1.0
2270,86.98876190185547,60.92975997924805,0.016454240307211876,115.40238952636719,63.70430374145508,0.9484735131263733,116.9162368774414,57.746307373046875,0.9998248219490051,71.06969451904297,47.65309524536133,0.0003034017572645098,69.10426330566406,48.22798538208008,1.0,400.78302001953125,-1.0477690696716309,0.0005532646318897605,293.4462890625,218.02001953125,1.0,240.1720733642578,226.46971130371094,1.0
2271,87.01753997802734,60.97925567626953,0.016758644953370094,115.40238952636719,63.708885192871094,0.951108992099762,116.95320129394531,57.76234436035156,0.999811589717865,71.02880096435547,47.65309524536133,0.0002877648512367159,69.10426330566406,48.22798538208008,1.0,400.78302001953125,-0.9022274017333984,0.0008020446402952075,293.3670959472656,217.98707580566406,1.0,240.10968017578125,226.46971130371094,1.0
2272,87.02520751953125,61.0019645690918,0.017189592123031616,115.41607666015625,63.75617599487305,0.9566363096237183,116.9573745727539,57.76727294921875,0.9998101592063904,71.02880096435547,47.65309524536133,0.00025571195874363184,69.10426330566406,48.22798538208008,1.0,400.7792053222656,-0.8953499794006348,0.0007670168415643275,293.33258056640625,217.93887329101562,1.0,240.0607147216797,226.42532348632812,1.0
2273,87.0413589477539,61.0176887512207,0.016744710505008698,115.41607666015625,63.75642395019531,0.9561648368835449,116.96086120605469,57.76727294921875,0.9998162388801575,71.02880096435547,47.655845642089844,0.00027372402837499976,69.10426330566406,48.230201721191406,1.0,400.7736511230469,-0.8953499794006348,0.0007762537570670247,293.3670959472656,217.92962646484375,1.0,240.03265380859375,226.4167938232422,1.0
2274,225.65536499023438,122.73517608642578,0.426742821931839,225.89498901367188,112.1712646484375,0.9999924898147583,216.55490112304688,112.30972290039062,0.9989922642707825,193.5461883544922,81.91462707519531,0.0014548238832503557,69.09811401367188,48.997642517089844,1.0,400.2276611328125,-0.887782096862793,0.003939390182495117,293.4233093261719,217.91641235351562,1.0,240.03265380859375,226.4167938232422,0.9999979734420776
2275,247.08963012695312,138.0379638671875,0.13001596927642822,241.80621337890625,118.58160400390625,0.9980869293212891,231.8105010986328,116.73419189453125,0.29553407430648804,193.56471252441406,81.9312515258789,0.3191283345222473,69.09811401367188,48.99806213378906,1.0,295.99615478515625,216.42823791503906,0.0005437004729174078,293.4233093261719,217.89842224121094,1.0,240.03265380859375,226.4167938232422,1.0
2276,249.9384002685547,141.21275329589844,0.0008760655764490366,244.6750946044922,149.3673095703125,0.8839772939682007,251.956787109375,152.46083068847656,0.9993939399719238,193.59637451171875,81.9312515258789,0.9996052384376526,68.99930572509766,49.009891510009766,1.0,295.9725036621094,216.53050231933594,0.0004724858736153692,293.8620910644531,217.89842224121094,1.0,240.19708251953125,227.2891387939453,1.0
2277,254.17196655273438,141.35232543945312,0.0009718974470160902,244.6750946044922,149.37722778320312,0.8840174674987793,252.66148376464844,152.46083068847656,0.9996275901794434,193.56471252441406,81.91462707519531,0.9996258020401001,68.99930572509766,48.99806213378906,1.0,295.9725036621094,216.53050231933594,0.000526272866409272,293.9278869628906,217.91641235351562,1.0,240.20465087890625,227.3087158203125,1.0
2278,254.4022674560547,141.50904846191406,0.0008351192809641361,244.73956298828125,149.43446350097656,0.8325908184051514,252.66148376464844,152.718994140625,0.9996449947357178,193.56471252441406,81.91462707519531,0.9997034668922424,68.99930572509766,48.997642517089844,1.0,295.9725036621094,216.53050231933594,0.00047504808753728867,293.9278869628906,217.99050903320312,1.0,240.20465087890625,227.3087158203125,1.0
2279,254.63430786132812,141.50904846191406,0.00161188212223351,244.73956298828125,149.43446350097656,0.8816714882850647,252.66148376464844,152.718994140625,0.9996676445007324,193.59637451171875,81.9312515258789,0.9999897480010986,69.12914276123047,48.98237991333008,1.0,295.9725036621094,216.42823791503906,0.0005039325333200395,293.8620910644531,218.0603790283203,1.0,240.19708251953125,227.3087158203125,1.0
2280,266.5689392089844,217.1140899658203,0.9999991655349731,267.3428039550781,185.76658630371094,1.0,245.02110290527344,196.2236328125,1.0,236.82839965820312,124.2166976928711,1.0,69.50872039794922,48.98237991333008,1.0,404.3562927246094,-1.5396709442138672,0.00037001832970418036,293.34375,218.15293884277344,1.0,240.2360382080078,224.1239471435547,0.9999998807907104
2281,266.5689392089844,217.50125122070312,0.9999996423721313,267.50628662109375,185.8123016357422,1.0,243.98934936523438,196.2296905517578,1.0,236.82839965820312,124.77525329589844,1.0,69.8799819946289,48.98237991333008,1.0,404.3562927246094,-1.5396709442138672,0.000377687974832952,293.21441650390625,218.20645141601562,1.0,240.2360382080078,223.44688415527344,1.0
2282,266.5693664550781,219.3134002685547,1.0,267.50628662109375,185.8141326904297,1.0,243.1849365234375,196.2296905517578,1.0,236.82839965820312,124.93199920654297,1.0,70.07439422607422,49.044742584228516,1.0,404.3562927246094,-1.5396709442138672,0.00027989858062937856,293.00103759765625,218.29415893554688,1.0,240.2360382080078,223.44688415527344,1.0
2283,266.5689392089844,219.3134002685547,1.0,267.4717712402344,185.8123016357422,1.0,243.18016052246094,196.2296905517578,1.0,236.8231964111328,124.9344482421875,1.0,70.08528137207031,49.044742584228516,1.0,404.2989807128906,-1.5396709442138672,0.00036574932164512575,292.9914855957031,218.29415893554688,1.0,240.29776000976562,223.45187377929688,1.0
2284,266.51519775390625,219.3134002685547,1.0,267.3428039550781,185.76658630371094,1.0,243.0987548828125,196.2296905517578,1.0,236.81976318359375,124.93888854980469,1.0,70.1368179321289,49.044742584228516,1.0,404.2989807128906,-1.5568060874938965,0.0003533085691742599,292.97332763671875,218.29420471191406,1.0,240.34983825683594,223.45187377929688,1.0
2285,266.51519775390625,218.68788146972656,1.0,266.10943603515625,185.62420654296875,1.0,242.98097229003906,196.79417419433594,1.0,236.31431579589844,125.87444305419922,1.0,70.78636932373047,49.03438949584961,1.0,404.28271484375,-1.5028009414672852,0.0003328887978568673,292.79449462890625,218.3568572998047,1.0,240.45074462890625,223.7407989501953,1.0
2286,266.5693664550781,218.67642211914062,1.0,266.10943603515625,185.60044860839844,1.0,242.98097229003906,196.98094177246094,1.0,236.25624084472656,125.9034194946289,1.0,70.92070770263672,49.03438949584961,1.0,404.2456970214844,-1.5028009414672852,0.00031837448477745056,292.7633972167969,218.3568572998047,1.0,240.47109985351562,223.81727600097656,1.0
2287,266.75384521484375,218.67642211914062,1.0,266.0874938964844,185.29733276367188,1.0,242.98097229003906,196.98094177246094,1.0,236.23294067382812,125.96266174316406,1.0,71.14761352539062,49.03438949584961,1.0,233.65939331054688,231.88490295410156,0.00023458965006284416,292.7342834472656,218.3568572998047,1.0,240.68118286132812,223.953369140625,1.0
2288,266.75384521484375,218.67642211914062,1.0,266.10943603515625,185.2141876220703,1.0,243.0048065185547,196.98574829101562,1.0,236.2273406982422,125.96311950683594,1.0,71.14761352539062,49.03438949584961,1.0,233.65939331054688,231.88490295410156,0.0002243284397991374,292.7633972167969,218.35459899902344,1.0,240.68118286132812,223.953369140625,1.0
2289,266.7862854003906,218.627685546875,1.0,266.10943603515625,185.2141876220703,1.0,243.07225036621094,196.98574829101562,1.0,236.1962890625,126.00492095947266,1.0,71.14761352539062,49.03438949584961,1.0,233.65280151367188,231.92465209960938,0.00023774451983626932,292.7633972167969,218.35459899902344,1.0,240.70079040527344,224.0077667236328,1.0
2290,266.7865905761719,218.62738037109375,1.0,266.0874938964844,185.2141876220703,1.0,243.08755493164062,196.98574829101562,1.0,236.1730194091797,126.16412353515625,1.0,70.77324676513672,48.949066162109375,1.0,233.65280151367188,231.92465209960938,0.00025893421843647957,292.7342834472656,218.35459899902344,1.0,240.719970703125,224.0077667236328,1.0
2291,266.82452392578125,218.62738037109375,1.0,265.9278259277344,185.34678649902344,1.0,244.07232666015625,197.76597595214844,1.0,235.986328125,126.50308227539062,1.0,70.72740173339844,48.94558334350586,1.0,404.83087158203125,-2.0980052947998047,0.00021258958440739661,292.7342834472656,218.35459899902344,1.0,240.7897186279297,224.79017639160156,1.0
2292,266.9365539550781,218.62738037109375,1.0,265.3410339355469,185.4095458984375,1.0,244.69793701171875,197.9448699951172,1.0,235.733642578125,126.84732055664062,1.0,70.7024917602539,48.937583923339844,1.0,405.1717834472656,-2.4811668395996094,0.0002365860709687695,292.80535888671875,218.33802795410156,1.0,240.7897186279297,224.7967071533203,1.0
2293,267.0710754394531,218.72499084472656,1.0,264.8489074707031,185.46949768066406,1.0,245.09201049804688,197.95445251464844,1.0,235.69027709960938,127.04927825927734,1.0,69.75154113769531,48.79521560668945,1.0,405.1717834472656,-2.4811668395996094,0.0002204692573286593,292.8431701660156,218.2057342529297,1.0,240.7897186279297,224.85186767578125,1.0
2294,267.07928466796875,218.74794006347656,1.0,264.8239440917969,185.47007751464844,1.0,245.14337158203125,197.97396850585938,1.0,235.58493041992188,127.11170196533203,1.0,69.68519592285156,48.79521560668945,1.0,405.1717834472656,-2.4811668395996094,0.00022073701256886125,292.8431701660156,218.2001190185547,1.0,240.7787322998047,224.85186767578125,1.0
2295,267.11322021484375,218.85267639160156,1.0,264.8239440917969,185.49285888671875,1.0,245.1534881591797,197.99154663085938,1.0,235.5654296875,127.12240600585938,1.0,69.67798614501953,48.77189636230469,1.0,405.39752197265625,-2.4304566383361816,0.0002367966517340392,292.8540344238281,218.2001190185547,1.0,240.7586212158203,224.79017639160156,1.0
2296,267.11322021484375,218.87330627441406,1.0,264.8489074707031,185.56680297851562,1.0,245.24722290039062,198.0157012939453,1.0,235.53271484375,127.12240600585938,1.0,69.54826354980469,48.77189636230469,1.0,405.3988952636719,-2.345139980316162,0.00024932733504101634,292.8559875488281,218.2057342529297,1.0,240.7334442138672,224.76881408691406,1.0
2297,267.4524230957031,218.87330627441406,1.0,264.8489074707031,185.5767364501953,1.0,245.98175048828125,198.7259521484375,1.0,235.53271484375,128.37225341796875,1.0,69.20523071289062,48.388916015625,1.0,405.4281921386719,-2.345139980316162,0.0003717095241881907,293.3046875,218.2057342529297,1.0,240.4125213623047,223.96749877929688,1.0
2298,267.4596252441406,218.87330627441406,1.0,264.81878662109375,185.5767364501953,1.0,246.02987670898438,198.75010681152344,1.0,235.53271484375,128.7461700439453,1.0,69.0859146118164,48.32170486450195,1.0,405.58087158203125,-2.4304566383361816,0.0003750134492293,293.304931640625,218.19381713867188,1.0,240.05419921875,223.90707397460938,1.0
2299,267.4728088378906,217.7395477294922,1.0,264.6759338378906,185.5767364501953,1.0,246.02987670898438,198.77838134765625,1.0,236.604736328125,129.92916870117188,1.0,68.345703125,48.32170486450195,1.0,405.7347106933594,-2.4304566383361816,0.00022373974206857383,293.304931640625,218.14675903320312,1.0,239.51686096191406,223.3479766845703,1.0
2300,267.4596252441406,217.7118682861328,1.0,264.6759338378906,185.53549194335938,1.0,245.99810791015625,198.77838134765625,1.0,236.604736328125,129.92916870117188,1.0,68.19982147216797,48.3276252746582,1.0,405.7582702636719,-2.487135410308838,0.00024175843282137066,293.3046875,218.14675903320312,1.0,239.50038146972656,223.31491088867188,1.0
2301,267.4524230957031,217.662353515625,1.0,264.6726379394531,185.53549194335938,1.0,245.9833526611328,198.77838134765625,1.0,236.604736328125,129.92916870117188,1.0,68.19982147216797,48.3276252746582,1.0,405.7582702636719,-2.487135410308838,0.0002887305454351008,293.282470703125,218.14675903320312,1.0,239.44189453125,223.31491088867188,1.0
2302,267.4405212402344,217.67518615722656,1.0,264.6313781738281,185.53549194335938,1.0,245.9833526611328,198.91900634765625,1.0,236.55264282226562,128.84756469726562,1.0,68.345703125,48.46488952636719,1.0,405.7347106933594,-2.389558792114258,0.00026469273143447936,293.2585754394531,218.18951416015625,1.0,239.44189453125,223.3479766845703,1.0
2303,266.99951171875,217.67518615722656,1.0,264.44561767578125,185.9214324951172,1.0,245.255126953125,199.01205444335938,1.0,236.49270629882812,128.3251495361328,1.0,68.6688003540039,48.67762756347656,1.0,405.6478576660156,-2.2173800468444824,0.0004010130651295185,293.24139404296875,218.23507690429688,1.0,239.30670166015625,224.0008544921875,1.0
2304,266.7751159667969,217.662353515625,1.0,263.72308349609375,186.20071411132812,1.0,244.98757934570312,199.03726196289062,1.0,236.49270629882812,128.2928009033203,1.0,68.85771942138672,48.774024963378906,1.0,405.5892639160156,-2.2173800468444824,0.00037682411493733525,293.1932373046875,218.26573181152344,1.0,239.28330993652344,224.0399169921875,1.0
2305,266.3846740722656,217.662353515625,1.0,262.6683654785156,186.50852966308594,1.0,243.3221435546875,199.17434692382812,1.0,236.49270629882812,128.13552856445312,1.0,69.04341888427734,48.795372009277344,1.0,405.5892639160156,-2.210300922393799,0.00038011407013982534,292.9492492675781,218.26573181152344,1.0,239.14834594726562,224.1567840576172,1.0
2306,266.3846740722656,217.67518615722656,1.0,262.5988464355469,186.5172882080078,1.0,243.31399536132812,199.17774963378906,1.0,236.3815155029297,128.13552856445312,1.0,69.2215347290039,48.868106842041016,1.0,405.5892639160156,-2.210300922393799,0.0003435224643908441,292.8833923339844,218.26573181152344,1.0,239.08534240722656,224.1567840576172,1.0
2307,266.3846740722656,217.708251953125,1.0,262.5988464355469,186.57847595214844,1.0,243.31399536132812,199.2836456298828,1.0,236.49270629882812,128.19764709472656,1.0,69.63350677490234,48.868804931640625,1.0,405.6166076660156,-2.182253837585449,0.0003780121332965791,292.8833923339844,218.3417205810547,1.0,239.08534240722656,224.1567840576172,1.0
2308,266.39202880859375,217.75743103027344,1.0,262.5988464355469,186.57847595214844,1.0,243.3221435546875,199.2836456298828,1.0,236.5657501220703,128.19764709472656,1.0,69.72775268554688,48.88966369628906,1.0,405.63531494140625,-2.182253837585449,0.0003804471925832331,292.8833923339844,218.3417205810547,1.0,239.14834594726562,224.15928649902344,1.0
